track_id,is_dev,target_id,method_id,metric_id,target,method,metric,score,title,genre,filename,filepath
49,0,4,8,3,vocals,KAM1,SIR,5.518641506607171,Young Griffo - Facade,Heavy Metal,49_KAM1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/049 - Young Griffo - Facade/vocals.wav
49,0,1,12,3,bass,NUG2,SIR,5.304485851892312,Young Griffo - Facade,Heavy Metal,49_NUG2_bass.m4a,/vol/vssp/maruss/data2/MUS2017/NUG2/Test/049 - Young Griffo - Facade/bass.wav
49,0,2,12,3,drums,NUG2,SIR,7.698732807142247,Young Griffo - Facade,Heavy Metal,49_NUG2_drums.m4a,/vol/vssp/maruss/data2/MUS2017/NUG2/Test/049 - Young Griffo - Facade/drums.wav
49,0,3,12,3,other,NUG2,SIR,8.705575523993643,Young Griffo - Facade,Heavy Metal,49_NUG2_other.m4a,/vol/vssp/maruss/data2/MUS2017/NUG2/Test/049 - Young Griffo - Facade/other.wav
49,0,4,12,3,vocals,NUG2,SIR,7.863315417006793,Young Griffo - Facade,Heavy Metal,49_NUG2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/NUG2/Test/049 - Young Griffo - Facade/vocals.wav
49,0,0,20,3,accompaniment,STO2,SIR,11.639374106167883,Young Griffo - Facade,Heavy Metal,49_STO2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/STO2/Test/049 - Young Griffo - Facade/accompaniment.wav
49,0,4,20,3,vocals,STO2,SIR,3.194051568776273,Young Griffo - Facade,Heavy Metal,49_STO2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/STO2/Test/049 - Young Griffo - Facade/vocals.wav
49,0,0,4,3,bass,ref,SIR,,Young Griffo - Facade,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/049 - Young Griffo - Facade/bass.wav
49,0,0,4,3,drums,ref,SIR,,Young Griffo - Facade,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/049 - Young Griffo - Facade/drums.wav
49,0,0,4,3,other,ref,SIR,,Young Griffo - Facade,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/049 - Young Griffo - Facade/other.wav
49,0,0,4,3,vocals,ref,SIR,,Young Griffo - Facade,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/049 - Young Griffo - Facade/vocals.wav
