experiment,page,sound,metric,score,subjective_median,ci95_lo,ci95_hi,fitted_score
interferer,vocals-11-SAR,RAF2,SIR,1.8998265803395809,26.66666666666667,23.0,31.0,21.101588951392273
interferer,vocals-11-SAR,STO1,SIR,5.978098308756943,63.63636363636363,51.0,70.0,34.990090394127456
interferer,vocals-12-SAR,DUR,SIR,12.309537129143429,50.0,43.0,63.414634146341456,56.551723126640724
interferer,vocals-12-SAR,GRA2,SIR,16.981995016121914,86.66666666666669,75.55555555555556,92.0,72.46371782092339
interferer,vocals-12-SAR,GRA3,SIR,8.269943180110435,24.0,14.606741573033707,26.024999999999977,42.79493835963329
interferer,vocals-12-SAR,KAM2,SIR,13.960766468339848,77.0,62.53560606060606,90.0,62.17496321138508
interferer,vocals-12-SAR,KON,SIR,10.185010249624373,30.0,27.58620689655172,37.373737373737384,49.31667441085038
interferer,vocals-18-SIR,GRA3,SIR,7.620982587955543,39.02073104200764,36.18686868686869,46.0,40.584911485352606
interferer,vocals-18-SIR,HUA,SIR,-6.5136116248251135,12.0,11.0,16.075757575757578,-7.55026566549925
interferer,vocals-18-SIR,NUG1,SIR,15.773001756204732,93.0,89.74358974358972,97.5,68.3465069647618
interferer,vocals-18-SIR,OZE,SIR,7.818363492431133,24.0,19.01624945103206,28.141414141414142,41.2570895939068
interferer,vocals-18-SIR,UHL1,SIR,11.077219195131207,69.3974358974359,60.0,76.81159420289855,52.3550803955594
interferer,vocals-19-SIR,GRA3,SIR,6.45456051017188,23.111111111111107,18.0,33.333333333333336,36.61267623745185
interferer,vocals-19-SIR,HUA,SIR,1.0851289986455517,9.55050505050505,6.868686868686869,13.0,18.327146910194266
interferer,vocals-19-SIR,KAM1,SIR,16.41801835910006,87.9761904761905,77.5979381443299,95.95959595959594,70.54310263480468
interferer,vocals-19-SIR,KAM2,SIR,10.660543516440912,60.51989801574104,53.0,75.55555555555556,50.93609677945578
interferer,vocals-19-SIR,KON,SIR,12.48981538729007,50.252525252525245,31.146160130718958,64.64646464646465,57.16565839508226
interferer,vocals-20-SAR,CHA,SIR,4.8318746811197615,23.202127659574465,13.265306122448981,31.425531914893618,31.08664070606219
interferer,vocals-20-SAR,DUR,SIR,11.498696945359695,59.25531914893617,48.5,67.0,53.79041740396437
interferer,vocals-20-SAR,HUA,SIR,-0.6946880389472241,9.0,5.0,12.351063829787233,12.266003087390551
interferer,vocals-20-SAR,KAM2,SIR,5.621805926258199,30.651515151515152,21.0,39.75903614457832,33.776741309541165
interferer,vocals-20-SAR,KON,SIR,6.923309594625459,35.0,28.99485294117647,51.586956521739125,38.20899516106628
interferer,vocals-24-SAR,GRA3,SIR,8.9823326207559,26.660724896019016,18.833333333333336,36.0,45.22097135426
interferer,vocals-24-SAR,HUA,SIR,-1.9578954417523664,10.391304347826086,5.0,16.817460317460323,7.964166671222854
interferer,vocals-24-SAR,KAM1,SIR,10.090401553831567,73.95652173913044,67.0,80.03324468085106,48.99448572517309
interferer,vocals-24-SAR,RAF2,SIR,1.9043928812061803,17.0,10.0,20.0,21.117139429731374
interferer,vocals-24-SAR,STO2,SIR,10.570021554796993,55.15010351966874,47.45652173913044,69.6969696969697,50.627825413884295
interferer,vocals-25-SAR,GRA2,SIR,20.388148413547114,92.5,85.47727272727272,97.67848837209301,84.063329010312
interferer,vocals-25-SAR,HUA,SIR,-1.3365028176238498,7.409090909090908,5.5,13.953488372093025,10.080311188170722
interferer,vocals-25-SAR,KON,SIR,10.192644435651774,37.875,25.83783783783784,45.72727272727273,49.34267253228914
interferer,vocals-25-SAR,RAF1,SIR,5.325422082994535,12.25,7.975000000000001,19.0,32.7674099778184
interferer,vocals-25-SAR,RAF3,SIR,5.894484518224205,14.0,7.0,22.09302325581395,34.70534471561987
interferer,vocals-26-SIR,HUA,SIR,0.8832410637524375,8.0,7.0,12.5,17.63962016804608
interferer,vocals-26-SIR,JEO1,SIR,10.028043772284251,58.95977011494253,49.46366279069767,63.5,48.782127109401856
interferer,vocals-26-SIR,KAM1,SIR,14.520526469350285,50.5,45.0,66.0,64.08121863018127
interferer,vocals-26-SIR,KON,SIR,11.528562872141741,45.37234042553192,36.0,50.01249999999999,53.89212543001639
interferer,vocals-26-SIR,RAF1,SIR,7.029543735531268,19.0,14.0,24.524999999999977,38.57077414919923
interferer,vocals-30-SIR,CHA,SIR,14.414323279153233,34.5,25.030012004801925,47.0,63.7195450442853
interferer,vocals-30-SIR,HUA,SIR,6.546892502502706,14.0,7.0,21.0,36.92711163903677
interferer,vocals-30-SIR,JEO2,SIR,21.882600347469182,68.30232558139535,52.5,80.19047619047619,89.152665676074
interferer,vocals-30-SIR,NUG3,SIR,21.364452047937547,76.70224719101125,71.5,83.0,87.3881183666213
interferer,vocals-30-SIR,RAF1,SIR,10.398635011671713,16.163265306122447,14.0,22.0,50.04417076555008
interferer,vocals-41-SIR,DUR,SIR,10.267759033769474,37.0,32.0,47.72727272727273,49.59847432133104
interferer,vocals-41-SIR,HUA,SIR,-0.16541203232074986,10.227272727272727,4.040404040404041,12.280701754385964,14.068445658937767
interferer,vocals-41-SIR,NUG1,SIR,12.913349134985467,61.0,50.0,72.09302325581395,58.60799707617775
interferer,vocals-41-SIR,RAF3,SIR,5.13560639682538,16.0,11.363636363636365,23.255813953488367,32.1209951220243
interferer,vocals-41-SIR,UHL1,SIR,13.59590096736266,57.0,49.0,67.36842105263158,60.932418483083595
interferer,vocals-42-SAR,CHA,SIR,9.951953228698162,25.58139534883721,22.0,35.164835164835175,48.523001750733314
interferer,vocals-42-SAR,KAM2,SIR,13.203461666518974,65.33333333333333,58.0,77.0,59.59597153719345
interferer,vocals-42-SAR,KON,SIR,11.82449419743925,37.0,25.77319587628866,48.48484848484848,54.899915717678255
interferer,vocals-42-SAR,NUG3,SIR,17.441592717801615,85.07462686567165,81.0,89.39381443298961,74.02887182926932
interferer,vocals-42-SAR,UHL3,SIR,15.277938252111412,68.75,59.0,77.0,66.66057462657652
interferer,vocals-45-SIR,HUA,SIR,-0.7019056862734928,17.0,11.594202898550725,21.12676056338028,12.241423483092596
interferer,vocals-45-SIR,KAM2,SIR,10.697784496229024,79.0,62.31884057971015,82.0,51.06292045280547
interferer,vocals-45-SIR,RAF2,SIR,4.012909178026597,24.0,16.0,28.98550724637681,28.29766431392912
interferer,vocals-45-SIR,STO1,SIR,7.890191538856537,54.0,40.57971014492754,66.66666666666667,41.50169907381391
interferer,vocals-45-SIR,UHL1,SIR,10.049481069031303,56.0,47.0,67.0,48.85513154525766
interferer,vocals-47-SAR,GRA3,SIR,5.181010178891294,28.351940457203618,23.0,40.21739130434783,32.27561711259303
interferer,vocals-47-SAR,KAM1,SIR,7.92775980007433,67.1086956521739,48.72727272727273,74.0,41.62963729982488
interferer,vocals-47-SAR,OZE,SIR,2.05713520469342,11.75,4.717391304347826,15.5,21.637301430055587
interferer,vocals-47-SAR,RAF1,SIR,4.206826188910094,24.0,20.01262626262626,32.0,28.95804617781034
interferer,vocals-47-SAR,STO1,SIR,6.566675888090183,43.027777777777786,38.5,51.16279069767442,36.99448370190332
interferer,vocals-48-SAR,HUA,SIR,-4.5358687432840314,13.321839080459771,9.5,20.416666666666664,-0.8150879498393131
interferer,vocals-48-SAR,JEO1,SIR,3.7829667461331686,43.611111111111114,36.0,57.382352941176464,27.51459834634161
interferer,vocals-48-SAR,KAM2,SIR,3.6466465462731854,37.0,34.44444444444444,52.52525252525253,27.050361674901367
interferer,vocals-48-SAR,NUG3,SIR,6.668750002994872,64.5,48.921875000000014,77.0,37.342095775478874
interferer,vocals-48-SAR,RAF3,SIR,2.0738250073808264,22.0,14.981770833333334,31.0,21.694138336504917
interferer,vocals-49-SIR,HUA,SIR,4.108003444927293,20.0,11.904761904761903,22.222222222222218,28.621506605712526
interferer,vocals-49-SIR,JEO2,SIR,9.094166503112797,35.0,29.0,44.0,45.601820189230395
interferer,vocals-49-SIR,KAM1,SIR,15.695417290940632,83.0,80.0,87.0,68.08229407520712
interferer,vocals-49-SIR,NUG2,SIR,16.97521304691636,75.86206896551724,72.34042553191489,87.0,72.44062191281124
interferer,vocals-49-SIR,STO2,SIR,10.203598610095646,49.0,40.4040404040404,57.4712643678161,49.37997683119292
